price,year,month,National Capital region,Region III,Region VI,Region VII,Region XI,Region XII,Autonomous region in Muslim Mindanao,Cordillera Administrative region,Region I,Region II,Region IV-A,Region IV-B,Region IX,Region V,Region VIII,Region X,Region XIII
33,2011,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,2011,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.5,2011,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.6,2011,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2011,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2011,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2011,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2011,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.5,2011,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.68,2011,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.6,2011,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2011,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.44,2011,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,2011,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31.52,2011,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2011,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2011,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2011,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.65,2011,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2011,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.75,2011,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2011,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2011,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.75,2011,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,2011,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.25,2011,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.95,2011,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.8,2011,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8,2011,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,2011,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2011,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2011,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2011,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.6,2011,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.04,2011,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,2011,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2011,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2011,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.38,2011,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.33,2011,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,2011,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2011,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.55,2011,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2011,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.2,2011,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2011,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2011,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.2,2011,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.06,2011,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2011,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2011,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.2,2011,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2011,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.2,2011,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.65,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.5,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.53,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.25,2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,2012,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2012,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,2012,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,2012,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2012,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.65,2012,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2012,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31.7,2012,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.72,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.7,2012,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2012,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.44,2012,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2012,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2012,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32.24,2012,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,2012,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2012,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2012,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,2012,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.75,2012,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35.2,2012,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.5,2012,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32.7,2012,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,2012,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75,2012,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.15,2012,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,2012,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2012,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35.7,2012,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.5,2012,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31.9,2012,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,2012,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,2012,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,2012,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2012,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,2012,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,2012,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.2,2012,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2012,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.8,2012,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32.94,2012,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,2012,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2012,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2012,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2012,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,2012,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2012,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,2012,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2012,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2012,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,2012,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33.75,2012,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,2012,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,2012,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2012,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2012,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.45,2012,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2012,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35.35,2012,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.5,2012,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31.2,2012,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.88,2012,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,2012,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,2012,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.8,2012,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2012,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2012,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.4,2012,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.2,2012,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.64,2012,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,2012,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2012,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.5,2012,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.63,2012,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.75,2012,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,2012,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2012,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2012,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.65,2012,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.45,2012,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2012,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2012,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.5,2012,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.38,2012,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.75,2012,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2012,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.45,2012,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.25,2012,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2012,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.44,2012,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,2012,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.4,2012,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.4,2012,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,2012,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,2012,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2012,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.6,2012,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.12,2012,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,2012,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,2012,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5,2013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.25,2013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.7,2013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,2013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.25,2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75,2013,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.38,2013,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,2013,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.75,2013,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.4,2013,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.08,2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,2013,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.4,2013,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2013,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2013,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.48,2013,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2013,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2013,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2013,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2013,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2013,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2013,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.15,2013,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.75,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2013,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2013,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2013,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2013,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.15,2013,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2013,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,2013,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,2013,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2013,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.4,2013,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8,2013,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.8,2013,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.8,2013,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35.8,2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32.68,2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2013,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,2013,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.75,2013,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,2013,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.5,2013,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2013,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2013,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.6,2013,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2013,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37.8,2013,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39.5,2013,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.9,2013,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35.2,2013,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.76,2013,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.4,2013,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,2013,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2013,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.6,2013,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.8,2013,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.72,2013,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.2,2013,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.4,2013,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,2013,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.92,2013,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,2013,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
